"Country_code","Year","Species","Pop"
"UZB",1999,"SR",8697900
"YEM",1999,"SR",12856000
"ZMB",1999,"SR",1189000
"ZWE",1999,"SR",3550045
"AFG",2000,"SR",22300000
"AGO",2000,"SR",2500000
"AllAF",2000,"SR",308085362
"AllAS",2000,"SR",531377435
"AllCA",2000,"SR",32554700
"AllEA",2000,"SR",78008315
"AllME",2000,"SR",64126706
"AllSAARC",2000,"SR",225949665
"AllSADC",2000,"SR",41906465
"AllWA",2000,"SR",155615882
"AllWE",2000,"SR",241301064
"ARE",2000,"SR",1773464
"ARM",2000,"SR",548580
"AZE",2000,"SR",5773841
"BDI",2000,"SR",1092702
"BEN",2000,"SR",1907553
"BFA",2000,"SR",15429719
"BGD",2000,"SR",35232000
"BHR",2000,"SR",42000
"BTN",2000,"SR",54208
"BWA",2000,"SR",2230000
"CAF",2000,"SR",2836000
"CIV",2000,"SR",2486145
"CMR",2000,"SR",8163000
"COD",2000,"SR",5056155
"COG",2000,"SR",376000
"COM",2000,"SR",133650
"CPV",2000,"SR",118450
"DJI",2000,"SR",977320
"EGY",2000,"SR",7893887
"ERI",2000,"SR",3850000
"ETH",2000,"SR",19548450
"GAB",2000,"SR",289000
"GEO",2000,"SR",633400
"GHA",2000,"SR",5820000
"GIN",2000,"SR",1854397
"GMB",2000,"SR",250643
"GNB",2000,"SR",605000
"GNQ",2000,"SR",46300
"IND",2000,"SR",182980000
"IRN",2000,"SR",79657100
"IRQ",2000,"SR",8200000
"JOR",2000,"SR",1956543
"KEN",2000,"SR",17943900
"KGZ",2000,"SR",3806543
"KWT",2000,"SR",769308
"LBN",2000,"SR",771000
"LBR",2000,"SR",430000
"LKA",2000,"SR",506400
"MLI",2000,"SR",16300000
"MOZ",2000,"SR",5220733
"MRT",2000,"SR",13121706
"MWI",2000,"SR",1801024
"NAM",2000,"SR",4295715
"NER",2000,"SR",16976469
"NGA",2000,"SR",68500000
"NPL",2000,"SR",7177057
"OMN",2000,"SR",1323000
"PAK",2000,"SR",71510000
"PSE",2000,"SR",875254
"QAT",2000,"SR",393021
"RWA",2000,"SR",1010943
"SAU",2000,"SR",12463490
"SEN",2000,"SR",8421000
"SLE",2000,"SR",400000
"SOM",2000,"SR",26108000
"STP",2000,"SR",7400
"SYR",2000,"SR",14554739
"TCD",2000,"SR",20837000
"TGO",2000,"SR",2994800
"TJK",2000,"SR",2178000
"TKM",2000,"SR",8000000
"TUR",2000,"SR",36889100
"TUR2",2000,"SR",1140900
"TZA",2000,"SR",15390188
"UGA",2000,"SR",7477000
"UZB",2000,"SR",8863600
"YEM",2000,"SR",13111000
"ZMB",2000,"SR",1389000
"ZWE",2000,"SR",3890000
"AFG",2001,"SR",18958000
"AGO",2001,"SR",2950000
"AllAF",2001,"SR",321643427
"AllAS",2001,"SR",528241784
"AllCA",2001,"SR",34188050
"AllEA",2001,"SR",81151241
"AllME",2001,"SR",62212017
"AllSAARC",2001,"SR",227339023
"AllSADC",2001,"SR",42678098
"AllWA",2001,"SR",163626038
"AllWE",2001,"SR",238690744
"ARE",2001,"SR",1879504
"ARM",2001,"SR",539992
"AZE",2001,"SR",6085663
"BDI",2001,"SR",1232131
"BEN",2001,"SR",1945323
"BFA",2001,"SR",15892618
"BGD",2001,"SR",35543000
"BHR",2001,"SR",45000
"BTN",2001,"SR",45169
"BWA",2001,"SR",2193000
"CAF",2001,"SR",2997000
"CIV",2001,"SR",2535868
"CMR",2001,"SR",8200000
"COD",2001,"SR",4977897
"COG",2001,"SR",376000
"COM",2001,"SR",134150
"CPV",2001,"SR",118450
"DJI",2001,"SR",978090
"EGY",2001,"SR",8168243
"ERI",2001,"SR",3850000
"ETH",2001,"SR",21059090
"GAB",2001,"SR",288000
"GEO",2001,"SR",627600
"GHA",2001,"SR",5970000
"GIN",2001,"SR",1978604
"GMB",2001,"SR",357636
"GNB",2001,"SR",610000
"GNQ",2001,"SR",46600
"IND",2001,"SR",183918000
"IRN",2001,"SR",79657100
"IRQ",2001,"SR",6788000
"JOR",2001,"SR",1883830
"KEN",2001,"SR",18413331
"KGZ",2001,"SR",3799189
"KWT",2001,"SR",419581
"LBN",2001,"SR",727762
"LBR",2001,"SR",430000
"LKA",2001,"SR",504300
"MLI",2001,"SR",16497702
"MOZ",2001,"SR",5220733
"MRT",2001,"SR",13712187
"MWI",2001,"SR",1784916
"NAM",2001,"SR",4002638
"NER",2001,"SR",17616830
"NGA",2001,"SR",73953000
"NPL",2001,"SR",7328554
"OMN",2001,"SR",1352400
"PAK",2001,"SR",73376000
"PSE",2001,"SR",929421
"QAT",2001,"SR",289311
"RWA",2001,"SR",1034599
"SAU",2001,"SR",12658840
"SEN",2001,"SR",8673000
"SLE",2001,"SR",284820
"SOM",2001,"SR",26784000
"STP",2001,"SR",7450
"SYR",2001,"SR",13341125
"TCD",2001,"SR",22273000
"TGO",2001,"SR",3050000
"TJK",2001,"SR",2221700
"TKM",2001,"SR",8800000
"TUR",2001,"SR",34622210
"TUR2",2001,"SR",1070790
"TZA",2001,"SR",15609764
"UGA",2001,"SR",7800000
"UZB",2001,"SR",8932500
"YEM",2001,"SR",13729000
"ZMB",2001,"SR",1550000
"ZWE",2001,"SR",4255000
"AFG",2002,"SR",16054000
"AGO",2002,"SR",3300000
"AllAF",2002,"SR",336398713
"AllAS",2002,"SR",531833509
"AllCA",2002,"SR",35905350
"AllEA",2002,"SR",88099501
"AllME",2002,"SR",64562674
"AllSAARC",2002,"SR",230809551
"AllSADC",2002,"SR",43627242
"AllWA",2002,"SR",168766620
"AllWE",2002,"SR",236461284
"ARE",2002,"SR",1983790
"ARM",2002,"SR",592086
"AZE",2002,"SR",6558879
"BDI",2002,"SR",1204543
"BEN",2002,"SR",2002915
"BFA",2002,"SR",16368560
"BGD",2002,"SR",38094000
"BHR",2002,"SR",52500
"BTN",2002,"SR",44170
"BWA",2002,"SR",1956000
"CAF",2002,"SR",3167000
"CIV",2002,"SR",2586586
"CMR",2002,"SR",8200000
"COD",2002,"SR",4900758
"COG",2002,"SR",392150
"COM",2002,"SR",136000
"CPV",2002,"SR",120500
"DJI",2002,"SR",978090
"EGY",2002,"SR",8687000
"ERI",2002,"SR",3700000
"ETH",2002,"SR",25321780
"GAB",2002,"SR",285000
"GEO",2002,"SR",659200
"GHA",2002,"SR",6152000
"GIN",2002,"SR",2111132
"GMB",2002,"SR",407558
"GNB",2002,"SR",610000
"GNQ",2002,"SR",46600
"IND",2002,"SR",184864000
"IRN",2002,"SR",77252000
"IRQ",2002,"SR",6840000
"JOR",2002,"SR",1990570
"KEN",2002,"SR",20608063
"KGZ",2002,"SR",3744219
"KWT",2002,"SR",616521
"LBN",2002,"SR",706762
"LBR",2002,"SR",430000
"LKA",2002,"SR",360382
"MLI",2002,"SR",17624552
"MOZ",2002,"SR",5233000
"MRT",2002,"SR",14329229
"MWI",2002,"SR",1769480
"NAM",2002,"SR",4874345
"NER",2002,"SR",18281452
"NGA",2002,"SR",75800000
"NPL",2002,"SR",7446999
"OMN",2002,"SR",1379400
"PAK",2002,"SR",75315000
"PSE",2002,"SR",1113680
"QAT",2002,"SR",293307
"RWA",2002,"SR",1220425
"SAU",2002,"SR",12603777
"SEN",2002,"SR",8440352
"SLE",2002,"SR",341784
"SOM",2002,"SR",27074000
"STP",2002,"SR",7600
"SYR",2002,"SR",14429367
"TCD",2002,"SR",23807000
"TGO",2002,"SR",3160000
"TJK",2002,"SR",2269300
"TKM",2002,"SR",11000000
"TUR",2002,"SR",32974180
"TUR2",2002,"SR",1019820
"TZA",2002,"SR",15838659
"UGA",2002,"SR",7992600
"UZB",2002,"SR",9022600
"YEM",2002,"SR",13866000
"ZMB",2002,"SR",1665000
"ZWE",2002,"SR",3954000
"AFG",2003,"SR",16499000
"AGO",2003,"SR",3650000
"AllAF",2003,"SR",346647405
"AllAS",2003,"SR",542871719
"AllCA",2003,"SR",37726500
"AllEA",2003,"SR",91110227
"AllME",2003,"SR",68752472
"AllSAARC",2003,"SR",233678412
"AllSADC",2003,"SR",44161424
"AllWA",2003,"SR",173649254
"AllWE",2003,"SR",240440835
"ARE",2003,"SR",2077997
"ARM",2003,"SR",602560
"AZE",2003,"SR",6986441
"BDI",2003,"SR",1199793
"BEN",2003,"SR",1996000
"BFA",2003,"SR",16738327
"BGD",2003,"SR",39760000
"BHR",2003,"SR",59000
"BTN",2003,"SR",47465
"BWA",2003,"SR",1575000
"CAF",2003,"SR",3346000
"CIV",2003,"SR",2638318
"CMR",2003,"SR",8200000
"COD",2003,"SR",4907661
"COG",2003,"SR",392200
"COM",2003,"SR",137000
"CPV",2003,"SR",121553
"DJI",2003,"SR",978000
"EGY",2003,"SR",8750000
"ERI",2003,"SR",3900000
"ETH",2003,"SR",28000000
"GAB",2003,"SR",285000
"GEO",2003,"SR",699500
"GHA",2003,"SR",6575000
"GIN",2003,"SR",2252536
"GMB",2003,"SR",500000
"GNB",2003,"SR",620000
"GNQ",2003,"SR",46600
"IND",2003,"SR",185827000
"IRN",2003,"SR",77638000
"IRQ",2003,"SR",6970000
"JOR",2003,"SR",2023960
"KEN",2003,"SR",20102540
"KGZ",2003,"SR",3765434
"KWT",2003,"SR",674123
"LBN",2003,"SR",730548
"LBR",2003,"SR",430000
"LKA",2003,"SR",423800
"MLI",2003,"SR",18505779
"MOZ",2003,"SR",4882000
"MRT",2003,"SR",14400000
"MWI",2003,"SR",1825001
"NAM",2003,"SR",5042266
"NER",2003,"SR",18971256
"NGA",2003,"SR",77638100
"NPL",2003,"SR",7620147
"OMN",2003,"SR",1407000
"PAK",2003,"SR",77329000
"PSE",2003,"SR",1220800
"QAT",2003,"SR",299172
"RWA",2003,"SR",1312894
"SAU",2003,"SR",12703872
"SEN",2003,"SR",8582244
"SLE",2003,"SR",410141
"SOM",2003,"SR",27350000
"STP",2003,"SR",7700
"SYR",2003,"SR",16310000
"TCD",2003,"SR",25449000
"TGO",2003,"SR",3270000
"TJK",2003,"SR",2433000
"TKM",2003,"SR",13300000
"TUR",2003,"SR",30995380
"TUR2",2003,"SR",958620
"TZA",2003,"SR",16501496
"UGA",2003,"SR",8267000
"UZB",2003,"SR",9233900
"YEM",2003,"SR",15526000
"ZMB",2003,"SR",1870000
"ZWE",2003,"SR",3771000
"AFG",2004,"SR",17784000
"AGO",2004,"SR",3850000
"AllAF",2004,"SR",364704778
"AllAS",2004,"SR",558173087
"AllCA",2004,"SR",39598800
"AllEA",2004,"SR",102038836
"AllME",2004,"SR",70430602
"AllSAARC",2004,"SR",241756585
"AllSADC",2004,"SR",44130784
"AllWA",2004,"SR",178936358
"AllWE",2004,"SR",245985900
"ARE",2004,"SR",2090000
"ARM",2004,"SR",628475
"AZE",2004,"SR",7280142
"BDI",2004,"SR",1344563
"BEN",2004,"SR",2054000
"BFA",2004,"SR",17240433
"BGD",2004,"SR",41430000
"BHR",2004,"SR",64170
"BTN",2004,"SR",44653
"BWA",2004,"SR",1745000
"CAF",2004,"SR",3460000
"CIV",2004,"SR",2691084
"CMR",2004,"SR",8200000
"COD",2004,"SR",4914574
"COG",2004,"SR",392200
"COM",2004,"SR",137000
"CPV",2004,"SR",158494
"DJI",2004,"SR",978000
"EGY",2004,"SR",8922000
"ERI",2004,"SR",3950000
"ETH",2004,"SR",32925366
"GAB",2004,"SR",285000
"GEO",2004,"SR",722200
"GHA",2004,"SR",6707100
"GIN",2004,"SR",2403412
"GMB",2004,"SR",496000
"GNB",2004,"SR",620000
"GNQ",2004,"SR",46800
"IND",2004,"SR",192061000
"IRN",2004,"SR",77871000
"IRQ",2004,"SR",5022000
"JOR",2004,"SR",2030210
"KEN",2004,"SR",23688968
"KGZ",2004,"SR",3653468
"KWT",2004,"SR",532393
"LBN",2004,"SR",737518
"LBR",2004,"SR",430000
"LKA",2004,"SR",416870
"MLI",2004,"SR",20001083
"MOZ",2004,"SR",5005048
"MRT",2004,"SR",14450000
"MWI",2004,"SR",2149627
"NAM",2004,"SR",4616535
"NER",2004,"SR",19687203
"NGA",2004,"SR",79500000
"NPL",2004,"SR",7804062
"OMN",2004,"SR",1436000
"PAK",2004,"SR",79423000
"PSE",2004,"SR",1210685
"QAT",2004,"SR",305155
"RWA",2004,"SR",1733939
"SAU",2004,"SR",13701016
"SEN",2004,"SR",8764130
"SLE",2004,"SR",492169
"SOM",2004,"SR",28300000
"STP",2004,"SR",7800
"SYR",2004,"SR",18695000
"TCD",2004,"SR",27207000
"TGO",2004,"SR",3241250
"TJK",2004,"SR",2591800
"TKM",2004,"SR",13900000
"TUR",2004,"SR",31237118.55
"TUR2",2004,"SR",966096.45
"TZA",2004,"SR",16100000
"UGA",2004,"SR",9118000
"UZB",2004,"SR",9928600
"YEM",2004,"SR",15684455
"ZMB",2004,"SR",2030000
"ZWE",2004,"SR",3583000
"AFG",2005,"SR",17750000
"AGO",2005,"SR",4210475
"AllAF",2005,"SR",379247885
"AllAS",2005,"SR",575107344
"AllCA",2005,"SR",41682000
"AllEA",2005,"SR",108282896
"AllME",2005,"SR",74715132
"AllSAARC",2005,"SR",250120623
"AllSADC",2005,"SR",45143033
"AllWA",2005,"SR",184139956
"AllWE",2005,"SR",250271589
"ARE",2005,"SR",2604352
"ARM",2005,"SR",603252
"AZE",2005,"SR",7488827
"BDI",2005,"SR",1488613
"BEN",2005,"SR",2110000
"BFA",2005,"SR",17757599
"BGD",2005,"SR",43200000
"BHR",2005,"SR",65000
"BTN",2005,"SR",38119
"BWA",2005,"SR",2115000
"CAF",2005,"SR",3660000
"CIV",2005,"SR",2744906
"CMR",2005,"SR",8200000
"COD",2005,"SR",4921490
"COG",2005,"SR",394000
"COM",2005,"SR",137000
"CPV",2005,"SR",139500
"DJI",2005,"SR",979000
"EGY",2005,"SR",9035000
"ERI",2005,"SR",3950000
"ETH",2005,"SR",37097960
"GAB",2005,"SR",285000
"GEO",2005,"SR",804900
"GHA",2005,"SR",7134100
"GIN",2005,"SR",2564393
"GMB",2005,"SR",511000
"GNB",2005,"SR",810759
"GNQ",2005,"SR",46800
"IND",2005,"SR",198507000
"IRN",2005,"SR",78026000
"IRQ",2005,"SR",4972000
"JOR",2005,"SR",2406580
"KEN",2005,"SR",23916486
"KGZ",2005,"SR",3773617
"KWT",2005,"SR",518372
"LBN",2005,"SR",832000
"LBR",2005,"SR",430000
"LKA",2005,"SR",405250
"MLI",2005,"SR",20402621
"MOZ",2005,"SR",5126000
"MRT",2005,"SR",14450000
"MWI",2005,"SR",2117794
"NAM",2005,"SR",4707274
"NER",2005,"SR",20430285
"NGA",2005,"SR",81506900
"NPL",2005,"SR",7970254
"OMN",2005,"SR",1908140
"PAK",2005,"SR",81588000
"PSE",2005,"SR",1174363
"QAT",2005,"SR",264272
"RWA",2005,"SR",2150837
"SAU",2005,"SR",14143941
"SEN",2005,"SR",9007290
"SLE",2005,"SR",590603
"SOM",2005,"SR",29300000
"STP",2005,"SR",8200
"SYR",2005,"SR",20946777
"TCD",2005,"SR",29088000
"TGO",2005,"SR",3550000
"TJK",2005,"SR",2757000
"TKM",2005,"SR",15089000
"TUR",2005,"SR",30856760.21
"TUR2",2005,"SR",954332.79
"TZA",2005,"SR",16000000
"UGA",2005,"SR",9400000
"UZB",2005,"SR",10579900
"YEM",2005,"SR",15844335
"ZMB",2005,"SR",2140000
"ZWE",2005,"SR",3668000
"AFG",2006,"SR",16005000
"AGO",2006,"SR",4327313
"AllAF",2006,"SR",382942213
"AllAS",2006,"SR",586372590
"AllCA",2006,"SR",43904100
"AllEA",2006,"SR",105008891
"AllME",2006,"SR",77261797
"AllSAARC",2006,"SR",258917170
"AllSADC",2006,"SR",45540131
"AllWA",2006,"SR",188489091
"AllWE",2006,"SR",250193623
"ARE",2006,"SR",2739865
"ARM",2006,"SR",591566
"AZE",2006,"SR",7699242
"BDI",2006,"SR",1705223
"BEN",2006,"SR",2169000
"BFA",2006,"SR",18290288
"BGD",2006,"SR",45080000
"BHR",2006,"SR",66000
"BTN",2006,"SR",37291
"BWA",2006,"SR",2120000
"CAF",2006,"SR",3870000
"CIV",2006,"SR",2799804
"CMR",2006,"SR",8200000
"COD",2006,"SR",4928420
"COG",2006,"SR",394000
"COM",2006,"SR",141000
"CPV",2006,"SR",113306
"DJI",2006,"SR",978000
"EGY",2006,"SR",9262000
"ERI",2006,"SR",3880000
"ETH",2006,"SR",42192740
"GAB",2006,"SR",285000
"GEO",2006,"SR",815300
"GHA",2006,"SR",7311000
"GIN",2006,"SR",2736159
"GMB",2006,"SR",526000
"GNB",2006,"SR",872297
"GNQ",2006,"SR",46900
"IND",2006,"SR",205171000
"IRN",2006,"SR",78104000
"IRQ",2006,"SR",5845000
"JOR",2006,"SR",2445330
"KEN",2006,"SR",18387282
"KGZ",2006,"SR",3876002
"KWT",2006,"SR",513399
"LBN",2006,"SR",854800
"LBR",2006,"SR",460000
"LKA",2006,"SR",395170
"MLI",2006,"SR",20408000
"MOZ",2006,"SR",4401000
"MRT",2006,"SR",14450000
"MWI",2006,"SR",2476743
"NAM",2006,"SR",4721655
"NER",2006,"SR",21201537
"NGA",2006,"SR",83513220
"NPL",2006,"SR",8233709
"OMN",2006,"SR",1956300
"PAK",2006,"SR",80277000
"PSE",2006,"SR",1180997
"QAT",2006,"SR",266555
"RWA",2006,"SR",2383646
"SAU",2006,"SR",13092722
"SEN",2006,"SR",9259756
"SLE",2006,"SR",708724
"SOM",2006,"SR",25800000
"STP",2006,"SR",8200
"SYR",2006,"SR",22799850
"TCD",2006,"SR",31100000
"TGO",2006,"SR",3670000
"TJK",2006,"SR",3053825
"TKM",2006,"SR",16598000
"TUR",2006,"SR",30867134.36
"TUR2",2006,"SR",954653.64
"TZA",2006,"SR",16600000
"UGA",2006,"SR",9682000
"UZB",2006,"SR",11351900
"YEM",2006,"SR",16238979
"ZMB",2006,"SR",2145000
"ZWE",2006,"SR",3679000
"AFG",2007,"SR",13492000
"AGO",2007,"SR",4447392
"AllAF",2007,"SR",422637251
"AllAS",2007,"SR",600955168
"AllCA",2007,"SR",46330300
"AllEA",2007,"SR",134694364
"AllME",2007,"SR",81936080
"AllSAARC",2007,"SR",268165040
"AllSADC",2007,"SR",46507993
"AllWA",2007,"SR",195104594
"AllWE",2007,"SR",250854048
"ARE",2007,"SR",2880165
"ARM",2007,"SR",632894
"AZE",2007,"SR",7868399
"BDI",2007,"SR",1662996
"BEN",2007,"SR",2216000
"BFA",2007,"SR",18838952
"BGD",2007,"SR",46960000
"BHR",2007,"SR",64000
"BTN",2007,"SR",40715
"BWA",2007,"SR",1893429
"CAF",2007,"SR",4134000
"CIV",2007,"SR",2855800
"CMR",2007,"SR",8200000
"COD",2007,"SR",4935350
"COG",2007,"SR",400000
"COM",2007,"SR",141000
"CPV",2007,"SR",121885
"DJI",2007,"SR",978000
"EGY",2007,"SR",9678183
"ERI",2007,"SR",3957000
"ETH",2007,"SR",47826700
"GAB",2007,"SR",287000
"GEO",2007,"SR",789200
"GHA",2007,"SR",7616000
"GIN",2007,"SR",2919428
"GMB",2007,"SR",554000
"GNB",2007,"SR",933942
"GNQ",2007,"SR",47100
"IND",2007,"SR",212098000
"IRN",2007,"SR",78104000
"IRQ",2007,"SR",7449000
"JOR",2007,"SR",2820820
"KEN",2007,"SR",44235488
"KGZ",2007,"SR",4046949
"KWT",2007,"SR",560791
"LBN",2007,"SR",759100
"LBR",2007,"SR",491940
"LKA",2007,"SR",405080
"MLI",2007,"SR",22493890
"MOZ",2007,"SR",4596000
"MRT",2007,"SR",14450000
"MWI",2007,"SR",2905735
"NAM",2007,"SR",4579087
"NER",2007,"SR",22002029
"NGA",2007,"SR",85568600
"NPL",2007,"SR",8661245
"OMN",2007,"SR",1986180
"PAK",2007,"SR",82039000
"PSE",2007,"SR",1088329
"QAT",2007,"SR",284000
"RWA",2007,"SR",2841720
"SAU",2007,"SR",12935852
"SEN",2007,"SR",9461560
"SLE",2007,"SR",850468
"SOM",2007,"SR",23220000
"STP",2007,"SR",8200
"SYR",2007,"SR",24426660
"TCD",2007,"SR",33254000
"TGO",2007,"SR",3730100
"TJK",2007,"SR",3205200
"TKM",2007,"SR",16400000
"TUR",2007,"SR",31292399.82
"TUR2",2007,"SR",967806.18
"TZA",2007,"SR",17100000
"UGA",2007,"SR",9972460
"UZB",2007,"SR",12016200
"YEM",2007,"SR",17003000
"ZMB",2007,"SR",2200000
"ZWE",2007,"SR",3710000
"AFG",2008,"SR",17096000
"AGO",2008,"SR",4570804
"AllAF",2008,"SR",438097399
"AllAS",2008,"SR",601501781
"AllCA",2008,"SR",49211500
"AllEA",2008,"SR",141622676
"AllME",2008,"SR",79930448
"AllSAARC",2008,"SR",268060826
"AllSADC",2008,"SR",47884069
"AllWA",2008,"SR",199379154
"AllWE",2008,"SR",253510507
"ARE",2008,"SR",3027654
"ARM",2008,"SR",637101
"AZE",2008,"SR",8109713
"BDI",2008,"SR",2026499
"BEN",2008,"SR",2264000
"BFA",2008,"SR",19404075
"BGD",2008,"SR",48944000
"BHR",2008,"SR",59000
"BTN",2008,"SR",52208
"BWA",2008,"SR",2182071
"CAF",2008,"SR",4698000
"CIV",2008,"SR",2912916
"CMR",2008,"SR",8200000
"COD",2008,"SR",4948370
"COG",2008,"SR",411000
"COM",2008,"SR",141000
"CPV",2008,"SR",102451
"DJI",2008,"SR",978000
"EGY",2008,"SR",9971512
"ERI",2008,"SR",3979008
"ETH",2008,"SR",47915812
"GAB",2008,"SR",288000
"GEO",2008,"SR",797100
"GHA",2008,"SR",7934000
"GIN",2008,"SR",3114973
"GMB",2008,"SR",574000
"GNB",2008,"SR",1000085
"GNQ",2008,"SR",47100
"IND",2008,"SR",209732008
"IRN",2008,"SR",72308200
"IRQ",2008,"SR",8817375
"JOR",2008,"SR",3576690
"KEN",2008,"SR",46087720
"KGZ",2008,"SR",4251813
"KWT",2008,"SR",596557
"LBN",2008,"SR",780000
"LBR",2008,"SR",526000
"LKA",2008,"SR",387250
"MLI",2008,"SR",23354641
"MOZ",2008,"SR",5072000
"MRT",2008,"SR",13153195
"MWI",2008,"SR",3294791
"NAM",2008,"SR",4700000
"NER",2008,"SR",22832876
"NGA",2008,"SR",87674700
"NPL",2008,"SR",8945360
"OMN",2008,"SR",2025900
"PAK",2008,"SR",83853000
"PSE",2008,"SR",1010981
"QAT",2008,"SR",284000
"RWA",2008,"SR",3237981
"SAU",2008,"SR",11367779
"SEN",2008,"SR",9728180
"SLE",2008,"SR",1020562
"SOM",2008,"SR",23200000
"STP",2008,"SR",8400
"SYR",2008,"SR",20816000
"TCD",2008,"SR",35559000
"TGO",2008,"SR",3782500
"TJK",2008,"SR",3798430
"TKM",2008,"SR",18274900
"TUR",2008,"SR",30796190.5
"TUR2",2008,"SR",952459.5
"TZA",2008,"SR",17200000
"UGA",2008,"SR",14197656
"UZB",2008,"SR",12635600
"YEM",2008,"SR",17597000
"ZMB",2008,"SR",2200000
"ZWE",2008,"SR",3575033
"AFG",2009,"SR",18097000
"AGO",2009,"SR",4697640
"AllAF",2009,"SR",447883245
"AllAS",2009,"SR",597681250
"AllCA",2009,"SR",51972700
"AllEA",2009,"SR",141027838
"AllME",2009,"SR",77908116
"AllSAARC",2009,"SR",268129449
"AllSADC",2009,"SR",48488172
"AllWA",2009,"SR",206394535
"AllWE",2009,"SR",251643685
"ARE",2009,"SR",3415944
"ARM",2009,"SR",559218
"AZE",2009,"SR",8276175
"BDI",2009,"SR",2081374
"BEN",2009,"SR",2361000
"BFA",2009,"SR",19986151
"BGD",2009,"SR",51030000
"BHR",2009,"SR",61000
"BTN",2009,"SR",50914
"BWA",2009,"SR",2160025
"CAF",2009,"SR",4968000
"CIV",2009,"SR",2977700
"CMR",2009,"SR",8200000
"COD",2009,"SR",4949270
"COG",2009,"SR",433000
"COM",2009,"SR",141000
"CPV",2009,"SR",135500
"DJI",2009,"SR",978000
"EGY",2009,"SR",9730837
"ERI",2009,"SR",4000253
"ETH",2009,"SR",47940626
"GAB",2009,"SR",288000
"GEO",2009,"SR",769400
"GHA",2009,"SR",8267000
"GIN",2009,"SR",3323610
"GMB",2009,"SR",595000
"GNB",2009,"SR",1069084
"GNQ",2009,"SR",47100
"IND",2009,"SR",207387000
"IRN",2009,"SR",69816000
"IRQ",2009,"SR",9420000
"JOR",2009,"SR",2990680
"KEN",2009,"SR",44869758
"KGZ",2009,"SR",4815539
"KWT",2009,"SR",636489
"LBN",2009,"SR",802200
"LBR",2009,"SR",562650
"LKA",2009,"SR",385460
"MLI",2009,"SR",24522373
"MOZ",2009,"SR",4127874
"MRT",2009,"SR",13810854
"MWI",2009,"SR",3680363
"NAM",2009,"SR",4700000
"NER",2009,"SR",23695234
"NGA",2009,"SR",89832704
"NPL",2009,"SR",9276075
"OMN",2009,"SR",2066410
"PAK",2009,"SR",85711000
"PSE",2009,"SR",910000
"QAT",2009,"SR",365460
"RWA",2009,"SR",3374681
"SAU",2009,"SR",9694532
"SEN",2009,"SR",9981425
"SLE",2009,"SR",1350000
"SOM",2009,"SR",23160000
"STP",2009,"SR",8600
"SYR",2009,"SR",19844033
"TCD",2009,"SR",38028000
"TGO",2009,"SR",3924250
"TJK",2009,"SR",4146700
"TKM",2009,"SR",16361200
"TUR",2009,"SR",28681108.41
"TUR2",2009,"SR",887044.59
"TZA",2009,"SR",17200000
"UGA",2009,"SR",14623146
"UZB",2009,"SR",13523300
"YEM",2009,"SR",17970531
"ZMB",2009,"SR",2310000
"ZWE",2009,"SR",4522000
"AFG",2010,"SR",20075000
"AGO",2010,"SR",4827996
"AllAF",2010,"SR",461888919
"AllAS",2010,"SR",599669789
"AllCA",2010,"SR",55852271
"AllEA",2010,"SR",143478394
"AllME",2010,"SR",77916088
"AllSAARC",2010,"SR",268367743
"AllSADC",2010,"SR",49868359
"AllWA",2010,"SR",212689895
"AllWE",2010,"SR",253385958
"ARE",2010,"SR",3234295
"ARM",2010,"SR",511029
"AZE",2010,"SR",8491837
"BDI",2010,"SR",2460308
"BEN",2010,"SR",2413000
"BFA",2010,"SR",20585692
"BGD",2010,"SR",53220000
"BHR",2010,"SR",59000
"BTN",2010,"SR",55833
"BWA",2010,"SR",2217208
"CAF",2010,"SR",5250000
"CIV",2010,"SR",3016558
"CMR",2010,"SR",9144371
"COD",2010,"SR",4956249
"COG",2010,"SR",440000
"COM",2010,"SR",143000
"CPV",2010,"SR",171000
"DJI",2010,"SR",978000
"EGY",2010,"SR",9704515
"ERI",2010,"SR",4021560
"ETH",2010,"SR",48295950
"GAB",2010,"SR",292000
"GEO",2010,"SR",673800
"GHA",2010,"SR",8614000
"GIN",2010,"SR",3722839
"GMB",2010,"SR",603000
"GNB",2010,"SR",1142923
"GNQ",2010,"SR",48200
"IND",2010,"SR",205064992
"IRN",2010,"SR",69026000
"IRQ",2010,"SR",9464000
"JOR",2010,"SR",2927420
"KEN",2010,"SR",45736262
"KGZ",2010,"SR",5037715
"KWT",2010,"SR",638916
"LBN",2010,"SR",669206
"LBR",2010,"SR",602050
"LKA",2010,"SR",381375
"MLI",2010,"SR",27035917
"MOZ",2010,"SR",4127874
"MRT",2010,"SR",14501397
"MWI",2010,"SR",4108152
"NAM",2010,"SR",4900000
"NER",2010,"SR",22402587
"NGA",2010,"SR",92043836
"NPL",2010,"SR",9645543
"OMN",2010,"SR",2107710
"PAK",2010,"SR",87615000
"PSE",2010,"SR",786600
"QAT",2010,"SR",385426
"RWA",2010,"SR",3431474
"SAU",2010,"SR",12149000
"SEN",2010,"SR",10326180
"SLE",2010,"SR",1485000
"SOM",2010,"SR",23500000
"STP",2010,"SR",8700
"SYR",2010,"SR",17568000
"TCD",2010,"SR",40669000
"TGO",2010,"SR",4023916
"TJK",2010,"SR",4200184
"TKM",2010,"SR",16400000
"TUR",2010,"SR",26115109.21
